key,substructure,enrichment_strong,odds_ratio,fisher_pvalue_bh,neg_log10_fisher_bh,strong_specificity,support,count_strong,count_weak,count_inactive,dominant_class,category,sig_fdr,pA_effect,pA_sig,pA_spec,S_stat,disc2,share2,freq2,freq0,freq1,S_shap,_merge,evidence,consensus,label
CCNS(c)(=O)=O,cS(=O)(=O)NCC,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,0.0,3.0,0.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,,,,,,,left_only,STATS_only,,cS(=O)(=O)NCC
CCOC(C)C,,,,,,,,,,,,,,,,,,0.119253,1.0,1.0,0.0,0.0,0.93359375,right_only,SHAP_only,,CCOC(C)C
CCOC(N)=O,,,,,,,,,,,,,,,,,,0.006023,1.0,1.0,0.0,0.0,0.8064236111111112,right_only,SHAP_only,,CCOC(N)=O
CCOC(c)=O,,,,,,,,,,,,,,,,,,0.00047,0.0631,1.0,2.0,0.0,0.6497395833333334,right_only,SHAP_only,,CCOC(c)=O
CCON(C)C,,,,,,,,,,,,,,,,,,0.003957,1.0,1.0,0.0,0.0,0.7712673611111112,right_only,SHAP_only,,CCON(C)C
CCOP(C)(N)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCOP(C)(N)=O
CCO[C@@H](C)O,,,,,,,,,,,,,,,,,,0.000345,0.4241,1.0,1.0,0.0,0.6414930555555556,right_only,SHAP_only,,CCO[C@@H](C)O
CCP(=O)(NC)OC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCP(=O)(NC)OC
CCP(=O)(O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCP(=O)(O)O
CCS(=O)(=O)NC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCS(=O)(=O)NC
CCS(=O)(=O)Nc,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCS(=O)(=O)Nc
CCS(=O)(=O)Oc,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCS(=O)(=O)Oc
CCS(=O)(=O)[C@H](C)N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCS(=O)(=O)[C@H](C)N
CCS(=O)(=O)c(n)n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCS(=O)(=O)c(n)n
CCS(=O)[C@H](C)N,,,,,,,,,,,,,,,,,,0.070158,1.0,2.0,0.0,0.0,0.9105902777777778,right_only,SHAP_only,,CCS(=O)[C@H](C)N
CCS(C)(=O)=O,,,,,,,,,,,,,,,,,,0.001662,1.0,1.0,0.0,0.0,0.6966145833333334,right_only,SHAP_only,,CCS(C)(=O)=O
CCS(N)(=O)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCS(N)(=O)=O
CCSC(=N)N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCSC(=N)N
CCSC(C)C,CC(C)SCC,2.925184862983906,4.637987163984746,0.0714818714537862,1.1458040858332508,0.4545454545454545,0.0018587360594795,5.0,6.0,0.0,1.0,Second_StrongWeak_NoInactive,False,0.8807045636509208,0.732986389111289,0.8807045636509208,0.8314651721377101,,,,,,,left_only,STATS_only,,CC(C)SCC
CCSCc,,,,,,,,,,,,,,,,,,0.000156,0.0609,1.0,1.0,0.0,0.6258680555555556,right_only,SHAP_only,,CCSCc
CCS[C@@H](C)N,C[C@@H](N)SCC,0.0,0.2160573476702509,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,6.0,6.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,,,,,,,left_only,STATS_only,,C[C@@H](N)SCC
CC[C@@H](C)NC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CC[C@@H](C)NC
CC[C@@H](NC)C(=O)O,,,,,,,,,,,,,,,,,,0.011106,1.0,1.0,0.0,0.0,0.8489583333333334,right_only,SHAP_only,,CC[C@@H](NC)C(=O)O
CC[C@@H](NC)[C@@H](N)P,CC[C@@H](NC)[C@@H](N)P,0.0,0.2160573476702509,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,0.0,12.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,,,,,,,left_only,STATS_only,,CC[C@@H](NC)[C@@H](N)P
CC[C@@H]([C@H](C)O)N(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CC[C@@H]([C@H](C)O)N(C)C
CC[C@H](C(=O)O)C(C)C,,,,,,,,,,,,,,,,,,0.008667,1.0,1.0,0.0,0.0,0.8302951388888888,right_only,SHAP_only,,CC[C@H](C(=O)O)C(C)C
CC[C@H](C(C)C)N(C)C,,,,,,,,,,,,,,,,,,0.00302,1.0,1.0,0.0,0.0,0.7417534722222222,right_only,SHAP_only,,CC[C@H](C(C)C)N(C)C
CC[C@H](C)Cn,,,,,,,,,,,,,,,,,,0.000249,0.0799,1.0,1.0,0.0,0.6332465277777778,right_only,SHAP_only,,CC[C@H](C)Cn
CC[C@H](CN)NC,,,,,,,,,,,,,,,,,,0.00669,1.0,1.0,0.0,0.0,0.8138020833333334,right_only,SHAP_only,,CC[C@H](CN)NC
CC[C@H](NC)B(O)O,,,,,,,,,,,,,,,,,,0.003445,1.0,1.0,0.0,0.0,0.75390625,right_only,SHAP_only,,CC[C@H](NC)B(O)O
CC[C@H](NC)C(N)=O,CN[C@@H](CC)C(N)=O,2.574162679425837,3.892128279883382,0.3802649752069439,0.4199136739963857,0.4,0.0007434944237918,2.0,2.0,1.0,1.0,Medium_StrongEnriched,False,0.8518815052041633,0.5320256204963971,0.8518815052041633,0.7452628769682411,,,,,,,left_only,STATS_only,,CN[C@@H](CC)C(N)=O
CC[C@H](NC)[C@@H](N)P,CC[C@H](NC)[C@@H](N)P,0.0,0.2160573476702509,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,1.0,11.0,0.0,VeryNegative_InactiveEnriched,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,,,,,,,left_only,STATS_only,,CC[C@H](NC)[C@@H](N)P
CC[C@H]1SCCN1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CC[C@H]1SCCN1C
CC[C@](C)(C(=O)O)C(C)(C)C,,,,,,,,,,,,,,,,,,0.004078,1.0,1.0,0.0,0.0,0.7730034722222222,right_only,SHAP_only,,CC[C@](C)(C(=O)O)C(C)(C)C
CC[C@](C)(C(C)=O)[C@@H](C)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CC[C@](C)(C(C)=O)[C@@H](C)O
CC[N+](C)(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CC[N+](C)(C)C
CC[S@@](=O)[C@H](C)N,,,,,,,,,,,,,,,,,,0.11354,1.0,1.0,0.0,0.0,0.9292534722222222,right_only,SHAP_only,,CC[S@@](=O)[C@H](C)N
CCc(cn)nn,CCc(cn)nn,0.0,0.3182936256940052,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,8.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,CCc(cn)nn
CCc1[nH]c[nH]n1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCc1[nH]c[nH]n1
CCc1c[nH]cn1,,,,,,,,,,,,,,,,,,0.012441,1.0,2.0,0.0,0.0,0.8580729166666666,right_only,SHAP_only,,CCc1c[nH]cn1
CCc1cccs1,,,,,,,,,,,,,,,,,,0.013704,0.2616,7.0,4.0,0.0,0.8619791666666666,right_only,SHAP_only,,CCc1cccs1
CCc1cnnn1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCc1cnnn1
CCc1cscc1C,,,,,,,,,,,,,,,,,,0.009528,1.0,2.0,0.0,0.0,0.83984375,right_only,SHAP_only,,CCc1cscc1C
CCc1n[nH]cn1N,,,,,,,,,,,,,,,,,,4.8e-05,0.0099,1.0,8.0,2.0,0.6037326388888888,right_only,SHAP_only,,CCc1n[nH]cn1N
CCc1nccs1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCc1nccs1
CCc1ncno1,,,,,,,,,,,,,,,,,,0.1119,1.0,1.0,0.0,0.0,0.9288194444444444,right_only,SHAP_only,,CCc1ncno1
CCc1nnc[nH]1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CCc1nnc[nH]1
CCc1nncn1C,,,,,,,,,,,,,,,,,,0.007727,1.0,1.0,0.0,0.0,0.8224826388888888,right_only,SHAP_only,,CCc1nncn1C
CCc1nncs1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,CCc1nncs1
CCc1occc1S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCc1occc1S
CCc1scnc1C,,,,,,,,,,,,,,,,,,0.542027,0.629,11.0,8.0,0.0,0.9752604166666666,right_only,SHAP_only,,CCc1scnc1C
CCn(c(-c)n)c([nH])=S,c-c(n)n(CC)c([nH])=S,0.4151875289396511,0.3697966779094725,0.0009883484383296,3.005089919616597,0.064516129032258,0.0044609665427509,12.0,14.0,160.0,0.0,Neutral_Balanced,True,0.4311449159327462,0.8450760608486789,0.4311449159327462,0.569121964238057,,,,,,,left_only,STATS_only,,c-c(n)n(CC)c([nH])=S
CCn(c(C)n)c([nH])=S,CCn(c(C)n)c([nH])=S,1.016116847141778,1.1519892061408308,1.0,-0.0,0.1578947368421052,0.0011152416356877,3.0,0.0,16.0,0.0,Neutral_Balanced,False,0.6253002401921537,0.07606084867894315,0.6253002401921537,0.4422204430210835,,,,,,,left_only,STATS_only,,CCn(c(C)n)c([nH])=S
CCn1c(C)nnc1S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCn1c(C)nnc1S
CCn1ccnc1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,CCn1ccnc1C
CCn1ccnn1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCn1ccnn1
CCn1ncnn1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CCn1ncnn1
CCn1nnnc1N,,,,,,,,,,,,,,,,,,0.004605,1.0,2.0,0.0,0.0,0.7847222222222222,right_only,SHAP_only,,CCn1nnnc1N
CN(C)C(=O)C(C)(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,CN(C)C(=O)C(C)(C)C
CN(C)C(=O)CS,CN(C)C(=O)CS,1.2870813397129186,1.8111776447105787,0.7802674544627747,0.1077565074532979,0.2,0.0003717472118959,1.0,3.0,1.0,1.0,Neutral_Balanced,False,0.6985588470776621,0.2790232185748599,0.6985588470776621,0.558713637576728,,,,,,,left_only,STATS_only,,CN(C)C(=O)CS
CN(C)C(=S)NN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN(C)C(=S)NN
CN(C)C(=S)SS,CN(C)C(=S)SS,6.435406698564593,71.61818181818182,0.0001226317452109,3.911397091112006,1.0,0.0022304832713754,6.0,0.0,0.0,2.0,Highest_StrongOnly,True,0.9951961569255404,0.8811048839071257,0.9951961569255404,0.9571657325860689,,,,,,,left_only,STATS_only,,CN(C)C(=S)SS
CN(C)C(CN)C(=O)O,,,,,,,,,,,,,,,,,,0.001677,0.1434,2.0,2.0,0.0,0.6987847222222222,right_only,SHAP_only,,CN(C)C(CN)C(=O)O
CN(C)Cc(n)n,,,,,,,,,,,,,,,,,,0.007165,1.0,1.0,0.0,0.0,0.8177083333333334,right_only,SHAP_only,,CN(C)Cc(n)n
CN(C)S(=O)(=O)N(C)C,,,,,,,,,,,,,,,,,,0.002495,1.0,1.0,0.0,0.0,0.7261284722222222,right_only,SHAP_only,,CN(C)S(=O)(=O)N(C)C
CN(C)[C@@H](C(=O)O)C(C)(C)S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN(C)[C@@H](C(=O)O)C(C)(C)S
CN(C)[C@@H](CS)C(=O)O,CN(C)[C@@H](CS)C(=O)O,0.0,0.3608920748705695,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,5.0,2.0,1.0,Neutral_Balanced,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,CN(C)[C@@H](CS)C(=O)O
CN(C)[C@@H](Cn)C(=O)O,,,,,,,,,,,,,,,,,,0.106275,1.0,1.0,0.0,0.0,0.9253472222222222,right_only,SHAP_only,,CN(C)[C@@H](Cn)C(=O)O
CN(C)[C@H](CN)C(=O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN(C)[C@H](CN)C(=O)O
CN(C)[C@H](CS)C(N)=O,,,,,,,,,,,,,,,,,,0.099152,1.0,2.0,0.0,0.0,0.9210069444444444,right_only,SHAP_only,,CN(C)[C@H](CS)C(N)=O
CN(C)c,,,,,,,,,,,,,,,,,,0.004395,1.0,1.0,0.0,0.0,0.7777777777777778,right_only,SHAP_only,,CN(C)c
CN(C)c1ccnn1C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CN(C)c1ccnn1C
CN(C)c1nccs1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,CN(C)c1nccs1
CN(C)n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,4.0,0.2903645833333333,right_only,SHAP_only,,CN(C)n
CN(O)C1CCN1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,right_only,SHAP_only,,CN(O)C1CCN1
CN(O)C1CCN1S,,,,,,,,,,,,,,,,,,0.047195,1.0,1.0,0.0,0.0,0.9010416666666666,right_only,SHAP_only,,CN(O)C1CCN1S
CN(O)[C@@H]1NC[C@H]1N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN(O)[C@@H]1NC[C@H]1N
CN(O)[C@H]1[C@H](N)CN1S,,,,,,,,,,,,,,,,,,0.313246,1.0,3.0,0.0,0.0,0.9644097222222222,right_only,SHAP_only,,CN(O)[C@H]1[C@H](N)CN1S
CN(S)CC(=O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN(S)CC(=O)O
CN(S)CCN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN(S)CCN
CN1C=CC(=N)C1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN1C=CC(=N)C1=O
CN1C=CC(=O)C1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CN1C=CC(=O)C1=O
CN1CC(O)P1(=O)O,,,,,,,,,,,,,,,,,,0.002338,1.0,1.0,0.0,0.0,0.7213541666666666,right_only,SHAP_only,,CN1CC(O)P1(=O)O
CN1CCCC1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CN1CCCC1
CN1CCCC1=O,,,,,,,,,,,,,,,,,,0.009176,1.0,1.0,0.0,0.0,0.8363715277777778,right_only,SHAP_only,,CN1CCCC1=O
CN1CCC[C@@H]1C(=O)O,,,,,,,,,,,,,,,,,,0.001241,0.4735,1.0,0.0,1.0,0.6857638888888888,right_only,SHAP_only,,CN1CCC[C@@H]1C(=O)O
CN1CCC[C@H]1C(=O)O,,,,,,,,,,,,,,,,,,0.012385,0.7438,3.0,0.0,2.0,0.8572048611111112,right_only,SHAP_only,,CN1CCC[C@H]1C(=O)O
CN1CCNC1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.2903645833333333,right_only,SHAP_only,,CN1CCNC1=O
CN1CCSC1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN1CCSC1
CN1CCS[C@@H]1CS,,,,,,,,,,,,,,,,,,6e-05,0.0069,1.0,1.0,12.0,0.6076388888888888,right_only,SHAP_only,,CN1CCS[C@@H]1CS
CN1CCS[C@H]1CS,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,CN1CCS[C@H]1CS
CN1CC[C@@H](S)C1,,,,,,,,,,,,,,,,,,0.000657,0.1203,1.0,1.0,0.0,0.6605902777777778,right_only,SHAP_only,,CN1CC[C@@H](S)C1
CN1C[C@@H](N)C1=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN1C[C@@H](N)C1=O
CN1C[C@@H](S)C1=O,,,,,,,,,,,,,,,,,,0.135462,1.0,1.0,0.0,0.0,0.9427083333333334,right_only,SHAP_only,,CN1C[C@@H](S)C1=O
CN1C[C@H](O)[C@H]1S(C)(=O)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN1C[C@H](O)[C@H]1S(C)(=O)=O
CN1N=CC=C1n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN1N=CC=C1n
CN=[N+],,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CN=[N+]
CN=[N+]=[N-],,,,,,,,,,,,,,,,,,0.002311,1.0,1.0,0.0,0.0,0.7204861111111112,right_only,SHAP_only,,CN=[N+]=[N-]
CNC(=O)C(C)N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC(=O)C(C)N
CNC(=O)C(F)(F)F,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC(=O)C(F)(F)F
CNC(=O)NS,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC(=O)NS
CNC(=S)SC,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC(=S)SC
CNC(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNC(C)C
CNC(C)C(=O)S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNC(C)C(=O)S
CNC(CO)C(=O)S,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC(CO)C(=O)S
CNC(c)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNC(c)=O
CNC=C(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNC=C(C)C
CNC=N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC=N
CNCB(O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,right_only,SHAP_only,,CNCB(O)O
CNCC#N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNCC#N
CNCC(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNCC(C)C
CNCC(c)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNCC(c)C
CNCCO,,,,,,,,,,,,,,,,,,0.002268,1.0,1.0,0.0,0.0,0.7191840277777778,right_only,SHAP_only,,CNCCO
CNCCn,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.2903645833333333,right_only,SHAP_only,,CNCCn
CNC[C@H](C)N,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNC[C@H](C)N
CNCc(n)n,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNCc(n)n
CNCc(n)s,,,,,,,,,,,,,,,,,,0.002397,1.0,1.0,0.0,0.0,0.7239583333333334,right_only,SHAP_only,,CNCc(n)s
CNN1C(=S)NN=C1c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.2903645833333333,right_only,SHAP_only,,CNN1C(=S)NN=C1c
CNN=C(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNN=C(C)C
CNN=C(C)c,CN/N=C(\C)c,0.0,0.1455972101133391,0.2585884938801472,0.5873908033362606,0.0,0.0,0.0,13.0,5.0,1.0,Neutral_Balanced,False,0.18254603682946358,0.622898318654924,0.18254603682946358,0.3293301307712837,,,,,,,left_only,STATS_only,,CN/N=C(\C)c
CNN=C(c)c,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNN=C(c)c
CNNS(c)(=O)=O,,,,,,,,,,,,,,,,,,0.004392,1.0,1.0,0.0,0.0,0.77734375,right_only,SHAP_only,,CNNS(c)(=O)=O
CNP,CNP,0.0,0.4925600086890409,1.0,-0.0,0.0,0.0,0.0,0.0,5.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.07606084867894315,0.18254603682946358,0.14705097411262344,,,,,,,left_only,STATS_only,,CNP
CNP(=O)(OC)C(C)C,,,,,,,,,,,,,,,,,,0.011996,1.0,2.0,0.0,0.0,0.8546006944444444,right_only,SHAP_only,,CNP(=O)(OC)C(C)C
CNS(C)(=O)=O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNS(C)(=O)=O
CN[C@@H](C(=O)O)C(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN[C@@H](C(=O)O)C(C)C
CN[C@@H](C(N)=O)[C@@H](c)O,,,,,,,,,,,,,,,,,,0.010845,1.0,2.0,0.0,0.0,0.8454861111111112,right_only,SHAP_only,,CN[C@@H](C(N)=O)[C@@H](c)O
CN[C@@H](C)CN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN[C@@H](C)CN
CN[C@@H](CS)C(=O)[O-],,,,,,,,,,,,,,,,,,0.166497,1.0,1.0,0.0,0.0,0.9500868055555556,right_only,SHAP_only,,CN[C@@H](CS)C(=O)[O-]
CN[C@@H]1C(=O)N[C@@H]1S,CN[C@@H]1C(=O)N[C@@H]1S,2.145135566188197,3.025877017473656,0.4513455900264954,0.3454907965553292,0.3333333333333333,0.0007434944237918,2.0,2.0,2.0,0.0,Medium_StrongEnriched,False,0.8090472377902321,0.48478783026421135,0.8090472377902321,0.7009607686148919,,,,,,,left_only,STATS_only,,CN[C@@H]1C(=O)N[C@@H]1S
CN[C@H](C(=O)O)C(C)C,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN[C@H](C(=O)O)C(C)C
CN[C@H](C)CN,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN[C@H](C)CN
CN[C@H](CN)C(=O)O,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.2903645833333333,right_only,SHAP_only,,CN[C@H](CN)C(=O)O
CN[C@H]([C@@H](C)N)P(=O)(O)O,CN[C@H]([C@@H](C)N)P(=O)(O)O,0.0,0.2160573476702509,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,0.0,12.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,,,,,,,left_only,STATS_only,,CN[C@H]([C@@H](C)N)P(=O)(O)O
CN[C@H]([C@H](C)N)P(=O)(O)O,CN[C@H]([C@H](C)N)P(=O)(O)O,0.0,0.2160573476702509,0.4513455900264954,0.3454907965553292,0.0,0.0,0.0,1.0,11.0,0.0,VeryNegative_InactiveEnriched,False,0.18254603682946358,0.48478783026421135,0.18254603682946358,0.28329330130771285,,,,,,,left_only,STATS_only,,CN[C@H]([C@H](C)N)P(=O)(O)O
CNc(nn)[nH]n,CNc(nn)[nH]n,0.0,0.2846632710809281,0.624428810259094,0.2045170674163206,0.0,0.0,0.0,0.0,9.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.40392313851080863,0.18254603682946358,0.2563384040565786,,,,,,,left_only,STATS_only,,CNc(nn)[nH]n
CNc1ccno1,,,,,,,,,,,,,,,,,,0.00418,1.0,1.0,0.0,0.0,0.7747395833333334,right_only,SHAP_only,,CNc1ccno1
CNc1ncco1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.2903645833333333,right_only,SHAP_only,,CNc1ncco1
CNc1nncs1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.2903645833333333,right_only,SHAP_only,,CNc1nncs1
CNn(c(-c)n)c([nH])=S,c-c(n)n(NC)c([nH])=S,0.0,0.4925600086890409,1.0,-0.0,0.0,0.0,0.0,1.0,4.0,0.0,Neutral_Balanced,False,0.18254603682946358,0.07606084867894315,0.18254603682946358,0.14705097411262344,,,,,,,left_only,STATS_only,,c-c(n)n(NC)c([nH])=S
CNn(c(C)n)c([nH])=S,CNn(c(C)n)c([nH])=S,0.0,0.3182936256940052,0.7802674544627747,0.1077565074532979,0.0,0.0,0.0,0.0,8.0,0.0,Negative_InactiveOnly,False,0.18254603682946358,0.2790232185748599,0.18254603682946358,0.21470509741126234,,,,,,,left_only,STATS_only,,CNn(c(C)n)c([nH])=S
